team_id,team,league,avgGoals,avgGoalsAgainst,avgShotsTotal,avgShotsTotalAgainst,avgShotsOnTarget,avgShotsOnTargetAgainst,avgXg,avgXgAgainst,avgNpxg,avgNpxgAgainst,avgTouchesAtt3rd,avgTouchesAtt3rdAgainst,avgTouchesAttPenArea,avgTouchesAttPenAreaAgainst,avgDribbles,avgDribblesAgainst,avgDribblesCompleted,avgDribblesCompletedAgainst,avgAssistedShots,avgAssistedShotsAgainst,avgPassesIntoFinalThird,avgPassesIntoFinalThirdAgainst,avgPassesIntoPenaltyArea,avgPassesIntoPenaltyAreaAgainst,avgProgressivePasses,avgProgressivePassesAgainst,avgCrossesIntoPenaltyArea,avgCrossesIntoPenaltyAreaAgainst,avgCrosses,avgCrossesAgainst,avgThroughBalls,avgThroughBallsAgainst,avgCornerKicks,avgCornerKicksAgainst,avgPressures,avgPressuresAgainst,avgPressureRegains,avgPressureRegainsAgainst,avgPressuresAtt3rd,avgPressuresAtt3rdAgainst,avgTackles,avgTacklesAgainst,avgTacklesWon,avgTacklesWonAgainst,avgTacklesAtt3rd,avgTacklesAtt3rdAgainst,avgTacklesInterceptions,avgTacklesInterceptionsAgainst,avgAerialsWon,avgAerialsLost,avgFouls,avgNpxg_rank,avgNpxg_tier,avgShotsTotal_rank,avgShotsTotal_tier,avgNpxgAgainst_rank,avgNpxgAgainst_tier,avgShotsTotalAgainst_rank,avgShotsTotalAgainst_tier,avgPassesIntoPenaltyArea_rank,avgPassesIntoPenaltyArea_tier,avgThroughBalls_rank,avgThroughBalls_tier,avgCrosses_rank,avgCrosses_tier,avgProgressivePasses_rank,avgProgressivePasses_tier,avgTouchesAtt3rd_rank,avgTouchesAtt3rd_tier,avgCornerKicks_rank,avgCornerKicks_tier,avgDribbles_rank,avgDribbles_tier,avgFouls_rank,avgFouls_tier,avgAerialsWon_rank,avgAerialsWon_tier,avgTacklesAtt3rd_rank,avgTacklesAtt3rd_tier,avgPressuresAtt3rd_rank,avgPressuresAtt3rd_tier
60,Roma,Serie_A,1.76,1.37,14.18,10.26,5.05,4.24,1.81,1.36,1.66,1.23,158.66,119.79,25.89,20.21,16.89,14.97,10.05,10.0,10.37,7.39,32.97,22.84,8.95,7.24,36.45,28.32,1.82,1.84,11.5,9.11,1.21,1.13,5.76,3.84,146.47,139.34,42.05,39.68,34.42,32.24,14.68,14.79,10.26,9.08,2.0,1.37,26.71,26.87,12.84,11.63,14.61,10.0,0.1282051282051282,13.0,0.16666666666666666,36.0,0.46153846153846156,57.0,0.7307692307692307,26.0,0.3333333333333333,11.0,0.14102564102564102,45.0,0.5769230769230769,24.0,0.3076923076923077,29.0,0.3717948717948718,10.0,0.1282051282051282,24.0,0.3076923076923077,9.0,0.11538461538461539,73.0,0.9358974358974359,38.0,0.48717948717948717,25.0,0.32051282051282054
61,Chelsea,EPL,1.47,0.92,14.55,8.74,5.11,2.71,1.68,0.86,1.48,0.78,205.53,133.55,29.76,16.79,16.92,15.21,9.68,8.89,11.66,6.29,37.89,22.11,10.34,4.97,40.21,24.11,2.11,0.84,13.47,8.87,1.05,0.58,5.95,4.21,141.74,145.05,43.95,39.45,34.16,34.45,17.79,17.71,10.89,10.89,2.34,2.29,29.47,28.74,16.16,14.47,11.53,14.0,0.1794871794871795,9.0,0.11538461538461539,76.0,0.9743589743589743,71.0,0.9102564102564102,12.0,0.15384615384615385,21.0,0.2692307692307692,13.0,0.16666666666666666,10.0,0.1282051282051282,8.0,0.10256410256410256,6.0,0.07692307692307693,23.0,0.2948717948717949,59.0,0.7564102564102564,49.0,0.6282051282051282,16.0,0.20512820512820512,29.0,0.3717948717948718
62,Brighton,EPL,1.03,1.16,12.53,9.26,3.39,3.08,1.36,0.99,1.18,0.85,170.66,156.68,26.84,20.39,14.39,15.84,9.05,9.32,9.18,6.76,28.53,27.89,10.03,7.34,32.95,28.55,2.39,1.68,12.47,11.13,0.97,0.82,5.76,4.34,136.29,146.76,43.11,38.34,33.76,33.97,17.47,15.24,10.92,8.82,1.97,1.87,27.87,26.61,14.55,15.92,11.32,39.0,0.5,26.0,0.3333333333333333,70.0,0.8974358974358975,67.0,0.8589743589743589,14.0,0.1794871794871795,24.0,0.3076923076923077,31.0,0.3974358974358974,34.0,0.4358974358974359,19.0,0.24358974358974358,10.0,0.1282051282051282,49.0,0.6282051282051282,61.0,0.782051282051282,59.0,0.7564102564102564,44.0,0.5641025641025641,35.0,0.44871794871794873
63,Everton,EPL,1.18,1.24,10.39,13.21,3.79,4.16,1.24,1.35,1.14,1.29,129.92,183.24,18.39,25.68,15.39,17.18,8.97,10.03,7.84,9.24,25.47,33.55,6.87,8.71,28.21,38.18,1.79,1.71,10.74,12.39,0.82,0.74,4.39,5.95,149.03,143.05,42.26,41.92,28.32,37.58,18.03,17.58,11.21,10.34,1.89,2.84,28.58,28.74,18.21,13.92,10.24,40.0,0.5128205128205128,54.0,0.6923076923076923,28.0,0.358974358974359,23.0,0.2948717948717949,52.0,0.6666666666666666,33.0,0.4230769230769231,60.0,0.7692307692307693,55.0,0.7051282051282052,56.0,0.717948717948718,48.0,0.6153846153846154,41.0,0.5256410256410257,70.0,0.8974358974358975,29.0,0.3717948717948718,51.0,0.6538461538461539,62.0,0.7948717948717948
64,Napoli,Serie_A,2.18,1.05,16.84,10.18,5.79,3.11,1.78,1.09,1.62,0.99,183.03,124.32,28.66,18.53,15.55,16.45,9.47,10.16,12.63,7.21,35.16,24.45,9.95,6.68,37.68,30.26,2.05,1.71,12.37,9.5,0.95,0.76,5.79,3.84,133.45,150.89,39.26,36.89,35.87,34.95,16.32,14.5,10.29,9.11,2.05,1.76,26.97,27.05,10.89,11.03,10.24,11.0,0.14102564102564102,1.0,0.01282051282051282,63.0,0.8076923076923077,58.0,0.7435897435897436,17.0,0.21794871794871795,26.0,0.3333333333333333,32.0,0.41025641025641024,19.0,0.24358974358974358,11.0,0.14102564102564102,9.0,0.11538461538461539,39.0,0.5,70.0,0.8974358974358975,78.0,1.0,34.0,0.4358974358974359,17.0,0.21794871794871795
65,Inter,Serie_A,2.21,0.89,14.29,10.0,5.18,2.95,1.97,1.02,1.79,0.87,180.55,155.95,29.53,17.97,11.76,13.0,6.87,7.87,10.76,7.66,35.5,30.47,11.32,6.66,40.21,27.66,2.76,1.92,12.66,10.05,0.82,0.42,5.42,3.61,133.66,149.34,37.74,40.21,35.84,33.45,14.26,13.61,8.61,7.97,2.29,1.39,23.87,26.21,13.76,11.21,12.47,5.0,0.0641025641025641,12.0,0.15384615384615385,68.0,0.8717948717948718,61.0,0.782051282051282,9.0,0.11538461538461539,33.0,0.4230769230769231,25.0,0.32051282051282054,10.0,0.1282051282051282,14.0,0.1794871794871795,18.0,0.23076923076923078,75.0,0.9615384615384616,45.0,0.5769230769230769,66.0,0.8461538461538461,19.0,0.24358974358974358,18.0,0.23076923076923078
66,Atlético Madrid,La_Liga,1.71,0.58,11.89,9.37,4.71,3.16,1.38,0.86,1.23,0.78,165.13,152.84,26.11,16.76,15.87,17.61,9.63,9.32,8.92,6.89,33.16,30.13,10.03,6.71,38.87,29.13,1.61,2.0,11.5,11.45,1.18,0.34,5.16,4.21,134.84,143.5,40.53,38.42,29.76,28.79,18.53,16.08,11.82,9.97,2.39,2.08,28.92,27.61,15.95,13.32,12.95,33.0,0.4230769230769231,33.0,0.4230769230769231,76.0,0.9743589743589743,65.0,0.8333333333333334,14.0,0.1794871794871795,13.0,0.16666666666666666,45.0,0.5769230769230769,16.0,0.20512820512820512,21.0,0.2692307692307692,29.0,0.3717948717948718,34.0,0.4358974358974359,38.0,0.48717948717948717,50.0,0.6410256410256411,12.0,0.15384615384615385,56.0,0.717948717948718
67,Milan,Serie_A,1.89,1.05,14.16,12.18,4.89,3.45,1.87,1.21,1.49,1.11,164.97,154.71,27.11,22.71,17.5,16.16,11.32,8.71,10.32,9.08,30.66,31.18,9.47,8.39,35.34,35.16,2.18,1.87,11.32,11.63,1.03,0.63,5.61,5.32,154.24,137.03,45.21,39.03,33.39,31.24,17.84,15.58,10.66,9.79,2.0,1.97,27.92,26.76,15.16,15.18,13.66,13.0,0.16666666666666666,14.0,0.1794871794871795,51.0,0.6538461538461539,34.0,0.4358974358974359,21.0,0.2692307692307692,23.0,0.2948717948717949,50.0,0.6410256410256411,26.0,0.3333333333333333,22.0,0.28205128205128205,13.0,0.16666666666666666,19.0,0.24358974358974358,23.0,0.2948717948717949,53.0,0.6794871794871795,38.0,0.48717948717948717,38.0,0.48717948717948717
68,Valencia,La_Liga,1.26,1.34,10.03,14.08,3.37,4.45,1.16,1.42,0.96,1.26,125.66,181.47,16.42,26.34,13.82,15.03,7.95,9.5,7.0,9.84,25.32,33.26,6.63,9.45,28.05,33.08,1.89,2.18,10.39,16.34,0.55,0.79,4.29,5.26,127.76,130.79,34.34,37.08,26.16,32.24,13.37,14.5,8.21,9.68,1.71,2.05,21.82,23.55,16.45,16.16,12.24,56.0,0.717948717948718,59.0,0.7564102564102564,32.0,0.41025641025641024,12.0,0.15384615384615385,56.0,0.717948717948718,55.0,0.7051282051282052,65.0,0.8333333333333334,56.0,0.717948717948718,59.0,0.7564102564102564,52.0,0.6666666666666666,57.0,0.7307692307692307,47.0,0.6025641025641025,44.0,0.5641025641025641,63.0,0.8076923076923077,73.0,0.9358974358974359
69,Juventus,Serie_A,2.0,0.95,15.45,11.13,5.37,3.0,1.95,1.0,1.76,0.83,182.74,155.29,31.29,19.89,16.55,14.63,10.84,8.76,12.0,7.92,37.89,28.87,9.95,7.34,40.95,29.0,2.42,1.84,13.55,11.03,1.08,0.42,5.82,4.26,132.84,148.32,39.92,37.45,32.0,34.34,16.47,16.18,10.39,9.42,2.37,2.5,26.21,28.24,12.24,10.42,13.29,7.0,0.08974358974358974,7.0,0.08974358974358974,72.0,0.9230769230769231,43.0,0.5512820512820513,17.0,0.21794871794871795,19.0,0.24358974358974358,12.0,0.15384615384615385,9.0,0.11538461538461539,12.0,0.15384615384615385,8.0,0.10256410256410256,29.0,0.3717948717948718,29.0,0.3717948717948718,74.0,0.9487179487179487,14.0,0.1794871794871795,44.0,0.5641025641025641
70,Sassuolo,Serie_A,1.61,1.45,13.61,13.79,4.37,4.76,1.56,1.44,1.29,1.34,181.82,139.89,25.89,26.03,17.92,13.63,10.61,7.71,9.95,10.42,37.82,22.58,10.18,8.34,37.58,26.63,1.5,2.47,10.61,11.84,0.82,0.61,5.47,5.34,130.08,165.58,39.89,44.21,35.39,38.39,15.61,18.0,9.66,10.68,2.76,2.76,25.39,29.08,11.61,11.97,13.13,28.0,0.358974358974359,19.0,0.24358974358974358,23.0,0.2948717948717949,18.0,0.23076923076923078,13.0,0.16666666666666666,33.0,0.4230769230769231,63.0,0.8076923076923077,20.0,0.2564102564102564,13.0,0.16666666666666666,16.0,0.20512820512820512,16.0,0.20512820512820512,34.0,0.4358974358974359,76.0,0.9743589743589743,6.0,0.07692307692307693,21.0,0.2692307692307692
71,Real Sociedad,La_Liga,1.53,0.97,11.0,8.71,3.66,2.63,1.59,0.96,1.36,0.86,151.24,116.47,24.45,17.47,14.16,13.87,8.5,8.71,7.87,6.13,28.21,21.05,9.39,5.95,33.45,21.76,1.58,1.79,12.29,10.29,1.11,0.66,5.16,3.34,133.42,142.11,39.13,41.47,34.39,28.84,14.74,15.34,9.0,9.53,1.95,1.76,23.61,25.11,18.66,18.37,15.05,23.0,0.2948717948717949,44.0,0.5641025641025641,69.0,0.8846153846153846,72.0,0.9230769230769231,23.0,0.2948717948717949,18.0,0.23076923076923078,35.0,0.44871794871794873,33.0,0.4230769230769231,35.0,0.44871794871794873,29.0,0.3717948717948718,54.0,0.6923076923076923,7.0,0.08974358974358974,23.0,0.2948717948717949,45.0,0.5769230769230769,27.0,0.34615384615384615
72,Cádiz,La_Liga,0.87,1.5,7.92,11.68,2.55,3.66,0.89,1.45,0.82,1.25,95.45,192.08,12.89,24.82,13.5,16.34,8.55,9.61,5.08,8.84,17.13,40.42,4.21,10.29,17.16,42.18,1.68,2.47,11.37,14.37,0.47,1.32,3.92,5.47,138.53,113.66,37.71,36.61,22.79,26.89,16.08,13.39,10.13,8.87,1.47,1.74,26.89,21.16,18.53,21.08,11.55,71.0,0.9102564102564102,77.0,0.9871794871794872,34.0,0.4358974358974359,40.0,0.5128205128205128,77.0,0.9871794871794872,65.0,0.8333333333333334,48.0,0.6153846153846154,78.0,1.0,78.0,1.0,61.0,0.782051282051282,65.0,0.8333333333333334,58.0,0.7435897435897436,25.0,0.32051282051282054,74.0,0.9487179487179487,78.0,1.0
73,Parma,Serie_A,1.03,2.11,10.45,13.84,3.18,4.89,1.05,1.62,0.95,1.57,122.74,177.68,18.84,25.68,14.71,17.03,9.32,10.42,7.61,10.13,26.74,34.87,6.55,10.03,31.37,38.03,2.18,2.74,10.74,14.76,0.71,0.74,4.05,5.42,146.0,132.29,39.0,38.58,27.18,32.61,16.71,14.71,9.74,9.42,1.47,2.24,28.13,24.24,16.95,13.5,13.84,59.0,0.7564102564102564,52.0,0.6666666666666666,5.0,0.0641025641025641,17.0,0.21794871794871795,59.0,0.7564102564102564,42.0,0.5384615384615384,60.0,0.7692307692307693,39.0,0.5,65.0,0.8333333333333334,58.0,0.7435897435897436,46.0,0.5897435897435898,18.0,0.23076923076923078,38.0,0.48717948717948717,74.0,0.9487179487179487,69.0,0.8846153846153846
74,Eint Frankfurt,Bundesliga,1.85,1.5,12.88,12.5,4.68,4.38,1.65,1.42,1.47,1.28,165.32,139.47,25.41,23.5,15.71,19.41,9.5,11.53,10.32,9.21,31.97,25.41,9.09,7.97,41.79,33.91,3.24,1.97,15.0,12.32,0.94,1.29,6.06,4.71,159.91,150.62,49.88,48.12,38.03,30.91,19.53,17.68,12.0,10.74,2.68,1.94,32.06,30.94,21.62,18.38,13.62,15.0,0.19230769230769232,25.0,0.32051282051282054,29.0,0.3717948717948718,29.0,0.3717948717948718,25.0,0.32051282051282054,28.0,0.358974358974359,5.0,0.0641025641025641,8.0,0.10256410256410256,20.0,0.2564102564102564,4.0,0.05128205128205128,37.0,0.47435897435897434,24.0,0.3076923076923077,8.0,0.10256410256410256,8.0,0.10256410256410256,8.0,0.10256410256410256
75,Celta Vigo,La_Liga,1.45,1.47,9.18,10.71,3.61,3.47,1.26,1.3,1.12,1.14,128.24,149.95,17.26,20.42,12.89,18.08,7.47,11.34,6.66,7.26,24.29,25.0,6.97,6.53,30.21,29.29,1.32,2.16,9.5,12.34,1.13,0.61,3.29,4.37,157.82,131.05,44.76,39.84,28.53,32.92,18.47,13.61,11.03,9.08,1.84,2.05,28.34,24.71,16.34,19.21,16.68,42.0,0.5384615384615384,70.0,0.8974358974358975,46.0,0.5897435897435898,52.0,0.6666666666666666,48.0,0.6153846153846154,17.0,0.21794871794871795,70.0,0.8974358974358975,43.0,0.5512820512820513,58.0,0.7435897435897436,77.0,0.9871794871794872,68.0,0.8717948717948718,1.0,0.01282051282051282,45.0,0.5769230769230769,57.0,0.7307692307692307,61.0,0.782051282051282
76,Betis,La_Liga,1.32,1.24,11.5,9.32,3.79,3.29,1.21,1.2,0.99,1.0,160.5,129.82,23.13,19.18,15.45,14.61,9.53,8.76,8.76,6.74,26.66,25.74,8.26,6.89,29.42,29.58,2.18,1.87,11.18,11.82,0.76,0.74,4.84,4.16,138.5,151.66,39.84,44.18,30.24,30.24,15.92,17.5,9.95,10.18,2.0,1.63,27.29,27.71,16.47,17.18,13.82,52.0,0.6666666666666666,38.0,0.48717948717948717,62.0,0.7948717948717948,66.0,0.8461538461538461,33.0,0.4230769230769231,37.0,0.47435897435897434,52.0,0.6666666666666666,45.0,0.5769230769230769,27.0,0.34615384615384615,35.0,0.44871794871794873,40.0,0.5128205128205128,19.0,0.24358974358974358,43.0,0.5512820512820513,38.0,0.48717948717948717,51.0,0.6538461538461539
77,Fulham,EPL,0.68,1.37,11.58,11.08,3.24,4.32,1.07,1.39,0.97,1.26,154.82,153.29,21.63,21.5,20.08,14.79,13.13,8.61,8.82,7.42,26.08,29.37,8.18,7.66,30.03,29.26,2.63,2.34,12.89,12.08,0.53,1.13,4.32,5.05,135.26,145.45,40.47,41.24,33.39,31.84,17.68,18.66,10.95,11.0,2.55,2.58,30.82,29.21,17.58,17.87,12.76,54.0,0.6923076923076923,37.0,0.47435897435897434,32.0,0.41025641025641024,44.0,0.5641025641025641,34.0,0.4358974358974359,58.0,0.7435897435897436,22.0,0.28205128205128205,44.0,0.5641025641025641,34.0,0.4358974358974359,51.0,0.6538461538461539,8.0,0.10256410256410256,43.0,0.5512820512820513,33.0,0.4230769230769231,11.0,0.14102564102564102,38.0,0.48717948717948717
